"Territorial Unit,""Year"",""Sex"",""Age"",""Limited"""
"Austria,""2015"",""Women"",""16-19"",""0.079"""
"Austria,""2015"",""Women"",""20-24"",""0.123"""
"Austria,""2015"",""Women"",""25-29"",""0.116"""
"Austria,""2015"",""Women"",""30-34"",""0.135"""
"Austria,""2015"",""Women"",""35-39"",""0.151"""
"Austria,""2015"",""Women"",""40-44"",""0.197"""
"Austria,""2015"",""Women"",""45-49"",""0.239"""
"Austria,""2015"",""Women"",""50-54"",""0.296"""
"Austria,""2015"",""Women"",""55-59"",""0.363"""
"Austria,""2015"",""Women"",""60-64"",""0.293"""
"Austria,""2015"",""Women"",""65-69"",""0.339"""
"Austria,""2015"",""Women"",""70-74"",""0.383"""
"Austria,""2015"",""Women"",""75-79"",""0.416"""
"Austria,""2015"",""Women"",""80-84"",""0.38"""
"Austria,""2015"",""Women"",""85+"",""0.431"""
"Austria,""2015"",""Men"",""16-19"",""0.074"""
"Austria,""2015"",""Men"",""20-24"",""0.132"""
"Austria,""2015"",""Men"",""25-29"",""0.087"""
"Austria,""2015"",""Men"",""30-34"",""0.183"""
"Austria,""2015"",""Men"",""35-39"",""0.136"""
"Austria,""2015"",""Men"",""40-44"",""0.188"""
"Austria,""2015"",""Men"",""45-49"",""0.234"""
"Austria,""2015"",""Men"",""50-54"",""0.264"""
"Austria,""2015"",""Men"",""55-59"",""0.286"""
"Austria,""2015"",""Men"",""60-64"",""0.281"""
"Austria,""2015"",""Men"",""65-69"",""0.324"""
"Austria,""2015"",""Men"",""70-74"",""0.337"""
"Austria,""2015"",""Men"",""75-79"",""0.384"""
"Austria,""2015"",""Men"",""80-84"",""0.378"""
"Austria,""2015"",""Men"",""85+"",""0.352"""
"Belgium,""2015"",""Women"",""16-19"",""0.064"""
"Belgium,""2015"",""Women"",""20-24"",""0.06"""
"Belgium,""2015"",""Women"",""25-29"",""0.065"""
"Belgium,""2015"",""Women"",""30-34"",""0.09"""
"Belgium,""2015"",""Women"",""35-39"",""0.123"""
"Belgium,""2015"",""Women"",""40-44"",""0.131"""
"Belgium,""2015"",""Women"",""45-49"",""0.162"""
"Belgium,""2015"",""Women"",""50-54"",""0.163"""
"Belgium,""2015"",""Women"",""55-59"",""0.184"""
"Belgium,""2015"",""Women"",""60-64"",""0.206"""
"Belgium,""2015"",""Women"",""65-69"",""0.177"""
"Belgium,""2015"",""Women"",""70-74"",""0.231"""
"Belgium,""2015"",""Women"",""75-79"",""0.276"""
"Belgium,""2015"",""Women"",""80-84"",""0.324"""
"Belgium,""2015"",""Women"",""85+"",""0.422"""
"Belgium,""2015"",""Men"",""16-19"",""0.054"""
"Belgium,""2015"",""Men"",""20-24"",""0.045"""
"Belgium,""2015"",""Men"",""25-29"",""0.071"""
"Belgium,""2015"",""Men"",""30-34"",""0.051"""
"Belgium,""2015"",""Men"",""35-39"",""0.076"""
"Belgium,""2015"",""Men"",""40-44"",""0.12"""
"Belgium,""2015"",""Men"",""45-49"",""0.14"""
"Belgium,""2015"",""Men"",""50-54"",""0.157"""
"Belgium,""2015"",""Men"",""55-59"",""0.178"""
"Belgium,""2015"",""Men"",""60-64"",""0.21"""
"Belgium,""2015"",""Men"",""65-69"",""0.213"""
"Belgium,""2015"",""Men"",""70-74"",""0.198"""
"Belgium,""2015"",""Men"",""75-79"",""0.26"""
"Belgium,""2015"",""Men"",""80-84"",""0.31"""
"Belgium,""2015"",""Men"",""85+"",""0.246"""
"Denmark,""2015"",""Women"",""16-19"",""0.208"""
"Denmark,""2015"",""Women"",""20-24"",""0.175"""
"Denmark,""2015"",""Women"",""25-29"",""0.152"""
"Denmark,""2015"",""Women"",""30-34"",""0.234"""
"Denmark,""2015"",""Women"",""35-39"",""0.32"""
"Denmark,""2015"",""Women"",""40-44"",""0.229"""
"Denmark,""2015"",""Women"",""45-49"",""0.264"""
"Denmark,""2015"",""Women"",""50-54"",""0.234"""
"Denmark,""2015"",""Women"",""55-59"",""0.297"""
"Denmark,""2015"",""Women"",""60-64"",""0.311"""
"Denmark,""2015"",""Women"",""65-69"",""0.305"""
"Denmark,""2015"",""Women"",""70-74"",""0.34"""
"Denmark,""2015"",""Women"",""75-79"",""0.349"""
"Denmark,""2015"",""Women"",""80-84"",""0.374"""
"Denmark,""2015"",""Women"",""85+"",""0.375"""
"Denmark,""2015"",""Men"",""16-19"",""0.145"""
"Denmark,""2015"",""Men"",""20-24"",""0.101"""
"Denmark,""2015"",""Men"",""25-29"",""0.194"""
"Denmark,""2015"",""Men"",""30-34"",""0.183"""
"Denmark,""2015"",""Men"",""35-39"",""0.176"""
"Denmark,""2015"",""Men"",""40-44"",""0.166"""
"Denmark,""2015"",""Men"",""45-49"",""0.14"""
"Denmark,""2015"",""Men"",""50-54"",""0.206"""
"Denmark,""2015"",""Men"",""55-59"",""0.223"""
"Denmark,""2015"",""Men"",""60-64"",""0.3"""
"Denmark,""2015"",""Men"",""65-69"",""0.338"""
"Denmark,""2015"",""Men"",""70-74"",""0.278"""
"Denmark,""2015"",""Men"",""75-79"",""0.273"""
"Denmark,""2015"",""Men"",""80-84"",""0.267"""
"Denmark,""2015"",""Men"",""85+"",""0.328"""
"Finland,""2015"",""Women"",""16-19"",""0.203"""
"Finland,""2015"",""Women"",""20-24"",""0.171"""
"Finland,""2015"",""Women"",""25-29"",""0.241"""
"Finland,""2015"",""Women"",""30-34"",""0.228"""
"Finland,""2015"",""Women"",""35-39"",""0.212"""
"Finland,""2015"",""Women"",""40-44"",""0.255"""
"Finland,""2015"",""Women"",""45-49"",""0.241"""
"Finland,""2015"",""Women"",""50-54"",""0.294"""
"Finland,""2015"",""Women"",""55-59"",""0.345"""
"Finland,""2015"",""Women"",""60-64"",""0.338"""
"Finland,""2015"",""Women"",""65-69"",""0.354"""
"Finland,""2015"",""Women"",""70-74"",""0.346"""
"Finland,""2015"",""Women"",""75-79"",""0.455"""
"Finland,""2015"",""Women"",""80-84"",""0.46"""
"Finland,""2015"",""Women"",""85+"",""0.48"""
"Finland,""2015"",""Men"",""16-19"",""0.105"""
"Finland,""2015"",""Men"",""20-24"",""0.089"""
"Finland,""2015"",""Men"",""25-29"",""0.132"""
"Finland,""2015"",""Men"",""30-34"",""0.173"""
"Finland,""2015"",""Men"",""35-39"",""0.141"""
"Finland,""2015"",""Men"",""40-44"",""0.191"""
"Finland,""2015"",""Men"",""45-49"",""0.176"""
"Finland,""2015"",""Men"",""50-54"",""0.22"""
"Finland,""2015"",""Men"",""55-59"",""0.264"""
"Finland,""2015"",""Men"",""60-64"",""0.299"""
"Finland,""2015"",""Men"",""65-69"",""0.241"""
"Finland,""2015"",""Men"",""70-74"",""0.305"""
"Finland,""2015"",""Men"",""75-79"",""0.349"""
"Finland,""2015"",""Men"",""80-84"",""0.349"""
"Finland,""2015"",""Men"",""85+"",""0.467"""
"France,""2015"",""Women"",""16-19"",""0.046"""
"France,""2015"",""Women"",""20-24"",""0.09"""
"France,""2015"",""Women"",""25-29"",""0.07"""
"France,""2015"",""Women"",""30-34"",""0.089"""
"France,""2015"",""Women"",""35-39"",""0.114"""
"France,""2015"",""Women"",""40-44"",""0.133"""
"France,""2015"",""Women"",""45-49"",""0.131"""
"France,""2015"",""Women"",""50-54"",""0.165"""
"France,""2015"",""Women"",""55-59"",""0.233"""
"France,""2015"",""Women"",""60-64"",""0.185"""
"France,""2015"",""Women"",""65-69"",""0.218"""
"France,""2015"",""Women"",""70-74"",""0.275"""
"France,""2015"",""Women"",""75-79"",""0.352"""
"France,""2015"",""Women"",""80-84"",""0.387"""
"France,""2015"",""Women"",""85+"",""0.342"""
"France,""2015"",""Men"",""16-19"",""0.047"""
"France,""2015"",""Men"",""20-24"",""0.055"""
"France,""2015"",""Men"",""25-29"",""0.082"""
"France,""2015"",""Men"",""30-34"",""0.09"""
"France,""2015"",""Men"",""35-39"",""0.114"""
"France,""2015"",""Men"",""40-44"",""0.129"""
"France,""2015"",""Men"",""45-49"",""0.143"""
"France,""2015"",""Men"",""50-54"",""0.144"""
"France,""2015"",""Men"",""55-59"",""0.171"""
"France,""2015"",""Men"",""60-64"",""0.228"""
"France,""2015"",""Men"",""65-69"",""0.193"""
"France,""2015"",""Men"",""70-74"",""0.249"""
"France,""2015"",""Men"",""75-79"",""0.352"""
"France,""2015"",""Men"",""80-84"",""0.336"""
"France,""2015"",""Men"",""85+"",""0.371"""
"Germany,""2015"",""Women"",""16-19"",""0.043"""
"Germany,""2015"",""Women"",""20-24"",""0.035"""
"Germany,""2015"",""Women"",""25-29"",""0.08"""
"Germany,""2015"",""Women"",""30-34"",""0.069"""
"Germany,""2015"",""Women"",""35-39"",""0.059"""
"Germany,""2015"",""Women"",""40-44"",""0.09"""
"Germany,""2015"",""Women"",""45-49"",""0.129"""
"Germany,""2015"",""Women"",""50-54"",""0.149"""
"Germany,""2015"",""Women"",""55-59"",""0.183"""
"Germany,""2015"",""Women"",""60-64"",""0.183"""
"Germany,""2015"",""Women"",""65-69"",""0.224"""
"Germany,""2015"",""Women"",""70-74"",""0.228"""
"Germany,""2015"",""Women"",""75-79"",""0.244"""
"Germany,""2015"",""Women"",""80-84"",""0.247"""
"Germany,""2015"",""Women"",""85+"",""0.272"""
"Germany,""2015"",""Men"",""16-19"",""0.025"""
"Germany,""2015"",""Men"",""20-24"",""0.046"""
"Germany,""2015"",""Men"",""25-29"",""0.06"""
"Germany,""2015"",""Men"",""30-34"",""0.065"""
"Germany,""2015"",""Men"",""35-39"",""0.081"""
"Germany,""2015"",""Men"",""40-44"",""0.094"""
"Germany,""2015"",""Men"",""45-49"",""0.109"""
"Germany,""2015"",""Men"",""50-54"",""0.162"""
"Germany,""2015"",""Men"",""55-59"",""0.176"""
"Germany,""2015"",""Men"",""60-64"",""0.215"""
"Germany,""2015"",""Men"",""65-69"",""0.182"""
"Germany,""2015"",""Men"",""70-74"",""0.222"""
"Germany,""2015"",""Men"",""75-79"",""0.274"""
"Germany,""2015"",""Men"",""80-84"",""0.242"""
"Germany,""2015"",""Men"",""85+"",""0.255"""
"Greece,""2015"",""Women"",""16-19"",""0.044"""
"Greece,""2015"",""Women"",""20-24"",""0.038"""
"Greece,""2015"",""Women"",""25-29"",""0.021"""
"Greece,""2015"",""Women"",""30-34"",""0.039"""
"Greece,""2015"",""Women"",""35-39"",""0.058"""
"Greece,""2015"",""Women"",""40-44"",""0.072"""
"Greece,""2015"",""Women"",""45-49"",""0.067"""
"Greece,""2015"",""Women"",""50-54"",""0.106"""
"Greece,""2015"",""Women"",""55-59"",""0.164"""
"Greece,""2015"",""Women"",""60-64"",""0.226"""
"Greece,""2015"",""Women"",""65-69"",""0.263"""
"Greece,""2015"",""Women"",""70-74"",""0.346"""
"Greece,""2015"",""Women"",""75-79"",""0.376"""
"Greece,""2015"",""Women"",""80-84"",""0.321"""
"Greece,""2015"",""Women"",""85+"",""0.259"""
"Greece,""2015"",""Men"",""16-19"",""0.024"""
"Greece,""2015"",""Men"",""20-24"",""0.017"""
"Greece,""2015"",""Men"",""25-29"",""0.035"""
"Greece,""2015"",""Men"",""30-34"",""0.039"""
"Greece,""2015"",""Men"",""35-39"",""0.047"""
"Greece,""2015"",""Men"",""40-44"",""0.054"""
"Greece,""2015"",""Men"",""45-49"",""0.082"""
"Greece,""2015"",""Men"",""50-54"",""0.105"""
"Greece,""2015"",""Men"",""55-59"",""0.122"""
"Greece,""2015"",""Men"",""60-64"",""0.147"""
"Greece,""2015"",""Men"",""65-69"",""0.255"""
"Greece,""2015"",""Men"",""70-74"",""0.319"""
"Greece,""2015"",""Men"",""75-79"",""0.324"""
"Greece,""2015"",""Men"",""80-84"",""0.31"""
"Greece,""2015"",""Men"",""85+"",""0.249"""
"Ireland,""2015"",""Women"",""16-19"",""0.04"""
"Ireland,""2015"",""Women"",""20-24"",""0.053"""
"Ireland,""2015"",""Women"",""25-29"",""0.071"""
"Ireland,""2015"",""Women"",""30-34"",""0.094"""
"Ireland,""2015"",""Women"",""35-39"",""0.054"""
"Ireland,""2015"",""Women"",""40-44"",""0.093"""
"Ireland,""2015"",""Women"",""45-49"",""0.123"""
"Ireland,""2015"",""Women"",""50-54"",""0.129"""
"Ireland,""2015"",""Women"",""55-59"",""0.157"""
"Ireland,""2015"",""Women"",""60-64"",""0.174"""
"Ireland,""2015"",""Women"",""65-69"",""0.231"""
"Ireland,""2015"",""Women"",""70-74"",""0.228"""
"Ireland,""2015"",""Women"",""75-79"",""0.246"""
"Ireland,""2015"",""Women"",""80-84"",""0.339"""
"Ireland,""2015"",""Women"",""85+"",""0.365"""
"Ireland,""2015"",""Men"",""16-19"",""0.039"""
"Ireland,""2015"",""Men"",""20-24"",""0.046"""
"Ireland,""2015"",""Men"",""25-29"",""0.114"""
"Ireland,""2015"",""Men"",""30-34"",""0.041"""
"Ireland,""2015"",""Men"",""35-39"",""0.053"""
"Ireland,""2015"",""Men"",""40-44"",""0.079"""
"Ireland,""2015"",""Men"",""45-49"",""0.102"""
"Ireland,""2015"",""Men"",""50-54"",""0.144"""
"Ireland,""2015"",""Men"",""55-59"",""0.128"""
"Ireland,""2015"",""Men"",""60-64"",""0.214"""
"Ireland,""2015"",""Men"",""65-69"",""0.224"""
"Ireland,""2015"",""Men"",""70-74"",""0.222"""
"Ireland,""2015"",""Men"",""75-79"",""0.211"""
"Ireland,""2015"",""Men"",""80-84"",""0.296"""
"Ireland,""2015"",""Men"",""85+"",""0.448"""
"Italy,""2015"",""Women"",""16-19"",""0.056"""
"Italy,""2015"",""Women"",""20-24"",""0.039"""
"Italy,""2015"",""Women"",""25-29"",""0.053"""
"Italy,""2015"",""Women"",""30-34"",""0.09"""
"Italy,""2015"",""Women"",""35-39"",""0.085"""
"Italy,""2015"",""Women"",""40-44"",""0.121"""
"Italy,""2015"",""Women"",""45-49"",""0.141"""
"Italy,""2015"",""Women"",""50-54"",""0.157"""
"Italy,""2015"",""Women"",""55-59"",""0.239"""
"Italy,""2015"",""Women"",""60-64"",""0.283"""
"Italy,""2015"",""Women"",""65-69"",""0.359"""
"Italy,""2015"",""Women"",""70-74"",""0.393"""
"Italy,""2015"",""Women"",""75-79"",""0.445"""
"Italy,""2015"",""Women"",""80-84"",""0.407"""
"Italy,""2015"",""Women"",""85+"",""0.358"""
"Italy,""2015"",""Men"",""16-19"",""0.048"""
"Italy,""2015"",""Men"",""20-24"",""0.04"""
"Italy,""2015"",""Men"",""25-29"",""0.05"""
"Italy,""2015"",""Men"",""30-34"",""0.057"""
"Italy,""2015"",""Men"",""35-39"",""0.072"""
"Italy,""2015"",""Men"",""40-44"",""0.113"""
"Italy,""2015"",""Men"",""45-49"",""0.142"""
"Italy,""2015"",""Men"",""50-54"",""0.172"""
"Italy,""2015"",""Men"",""55-59"",""0.192"""
"Italy,""2015"",""Men"",""60-64"",""0.265"""
"Italy,""2015"",""Men"",""65-69"",""0.292"""
"Italy,""2015"",""Men"",""70-74"",""0.358"""
"Italy,""2015"",""Men"",""75-79"",""0.402"""
"Italy,""2015"",""Men"",""80-84"",""0.435"""
"Italy,""2015"",""Men"",""85+"",""0.429"""
"Luxembourg,""2015"",""Women"",""16-19"",""0.084"""
"Luxembourg,""2015"",""Women"",""20-24"",""0.086"""
"Luxembourg,""2015"",""Women"",""25-29"",""0.086"""
"Luxembourg,""2015"",""Women"",""30-34"",""0.12"""
"Luxembourg,""2015"",""Women"",""35-39"",""0.129"""
"Luxembourg,""2015"",""Women"",""40-44"",""0.139"""
"Luxembourg,""2015"",""Women"",""45-49"",""0.181"""
"Luxembourg,""2015"",""Women"",""50-54"",""0.265"""
"Luxembourg,""2015"",""Women"",""55-59"",""0.211"""
"Luxembourg,""2015"",""Women"",""60-64"",""0.265"""
"Luxembourg,""2015"",""Women"",""65-69"",""0.296"""
"Luxembourg,""2015"",""Women"",""70-74"",""0.315"""
"Luxembourg,""2015"",""Women"",""75-79"",""0.321"""
"Luxembourg,""2015"",""Women"",""80-84"",""0.389"""
"Luxembourg,""2015"",""Women"",""85+"",""0.455"""
"Luxembourg,""2015"",""Men"",""16-19"",""0.044"""
"Luxembourg,""2015"",""Men"",""20-24"",""0.078"""
"Luxembourg,""2015"",""Men"",""25-29"",""0.069"""
"Luxembourg,""2015"",""Men"",""30-34"",""0.073"""
"Luxembourg,""2015"",""Men"",""35-39"",""0.09"""
"Luxembourg,""2015"",""Men"",""40-44"",""0.139"""
"Luxembourg,""2015"",""Men"",""45-49"",""0.139"""
"Luxembourg,""2015"",""Men"",""50-54"",""0.171"""
"Luxembourg,""2015"",""Men"",""55-59"",""0.171"""
"Luxembourg,""2015"",""Men"",""60-64"",""0.2"""
"Luxembourg,""2015"",""Men"",""65-69"",""0.182"""
"Luxembourg,""2015"",""Men"",""70-74"",""0.286"""
"Luxembourg,""2015"",""Men"",""75-79"",""0.335"""
"Luxembourg,""2015"",""Men"",""80-84"",""0.229"""
"Luxembourg,""2015"",""Men"",""85+"",""0.345"""
"Netherlands,""2015"",""Women"",""16-19"",""0.181"""
"Netherlands,""2015"",""Women"",""20-24"",""0.155"""
"Netherlands,""2015"",""Women"",""25-29"",""0.155"""
"Netherlands,""2015"",""Women"",""30-34"",""0.208"""
"Netherlands,""2015"",""Women"",""35-39"",""0.221"""
"Netherlands,""2015"",""Women"",""40-44"",""0.226"""
"Netherlands,""2015"",""Women"",""45-49"",""0.215"""
"Netherlands,""2015"",""Women"",""50-54"",""0.26"""
"Netherlands,""2015"",""Women"",""55-59"",""0.313"""
"Netherlands,""2015"",""Women"",""60-64"",""0.351"""
"Netherlands,""2015"",""Women"",""65-69"",""0.328"""
"Netherlands,""2015"",""Women"",""70-74"",""0.385"""
"Netherlands,""2015"",""Women"",""75-79"",""0.371"""
"Netherlands,""2015"",""Women"",""80-84"",""0.395"""
"Netherlands,""2015"",""Women"",""85+"",""0.54"""
"Netherlands,""2015"",""Men"",""16-19"",""0.173"""
"Netherlands,""2015"",""Men"",""20-24"",""0.095"""
"Netherlands,""2015"",""Men"",""25-29"",""0.141"""
"Netherlands,""2015"",""Men"",""30-34"",""0.126"""
"Netherlands,""2015"",""Men"",""35-39"",""0.123"""
"Netherlands,""2015"",""Men"",""40-44"",""0.109"""
"Netherlands,""2015"",""Men"",""45-49"",""0.209"""
"Netherlands,""2015"",""Men"",""50-54"",""0.177"""
"Netherlands,""2015"",""Men"",""55-59"",""0.212"""
"Netherlands,""2015"",""Men"",""60-64"",""0.275"""
"Netherlands,""2015"",""Men"",""65-69"",""0.264"""
"Netherlands,""2015"",""Men"",""70-74"",""0.307"""
"Netherlands,""2015"",""Men"",""75-79"",""0.304"""
"Netherlands,""2015"",""Men"",""80-84"",""0.36"""
"Netherlands,""2015"",""Men"",""85+"",""0.444"""
"Portugal,""2015"",""Women"",""16-19"",""0.094"""
"Portugal,""2015"",""Women"",""20-24"",""0.108"""
"Portugal,""2015"",""Women"",""25-29"",""0.134"""
"Portugal,""2015"",""Women"",""30-34"",""0.163"""
"Portugal,""2015"",""Women"",""35-39"",""0.165"""
"Portugal,""2015"",""Women"",""40-44"",""0.187"""
"Portugal,""2015"",""Women"",""45-49"",""0.246"""
"Portugal,""2015"",""Women"",""50-54"",""0.319"""
"Portugal,""2015"",""Women"",""55-59"",""0.375"""
"Portugal,""2015"",""Women"",""60-64"",""0.454"""
"Portugal,""2015"",""Women"",""65-69"",""0.487"""
"Portugal,""2015"",""Women"",""70-74"",""0.494"""
"Portugal,""2015"",""Women"",""75-79"",""0.49"""
"Portugal,""2015"",""Women"",""80-84"",""0.504"""
"Portugal,""2015"",""Women"",""85+"",""0.476"""
"Portugal,""2015"",""Men"",""16-19"",""0.061"""
"Portugal,""2015"",""Men"",""20-24"",""0.089"""
"Portugal,""2015"",""Men"",""25-29"",""0.087"""
"Portugal,""2015"",""Men"",""30-34"",""0.126"""
"Portugal,""2015"",""Men"",""35-39"",""0.125"""
"Portugal,""2015"",""Men"",""40-44"",""0.181"""
"Portugal,""2015"",""Men"",""45-49"",""0.181"""
"Portugal,""2015"",""Men"",""50-54"",""0.223"""
"Portugal,""2015"",""Men"",""55-59"",""0.272"""
"Portugal,""2015"",""Men"",""60-64"",""0.335"""
"Portugal,""2015"",""Men"",""65-69"",""0.366"""
"Portugal,""2015"",""Men"",""70-74"",""0.404"""
"Portugal,""2015"",""Men"",""75-79"",""0.436"""
"Portugal,""2015"",""Men"",""80-84"",""0.424"""
"Portugal,""2015"",""Men"",""85+"",""0.432"""
"Spain,""2015"",""Women"",""16-19"",""0.049"""
"Spain,""2015"",""Women"",""20-24"",""0.064"""
"Spain,""2015"",""Women"",""25-29"",""0.056"""
"Spain,""2015"",""Women"",""30-34"",""0.098"""
"Spain,""2015"",""Women"",""35-39"",""0.106"""
"Spain,""2015"",""Women"",""40-44"",""0.15"""
"Spain,""2015"",""Women"",""45-49"",""0.164"""
"Spain,""2015"",""Women"",""50-54"",""0.184"""
"Spain,""2015"",""Women"",""55-59"",""0.235"""
"Spain,""2015"",""Women"",""60-64"",""0.302"""
"Spain,""2015"",""Women"",""65-69"",""0.335"""
"Spain,""2015"",""Women"",""70-74"",""0.378"""
"Spain,""2015"",""Women"",""75-79"",""0.52"""
"Spain,""2015"",""Women"",""80-84"",""0.485"""
"Spain,""2015"",""Women"",""85+"",""0.484"""
"Spain,""2015"",""Men"",""16-19"",""0.063"""
"Spain,""2015"",""Men"",""20-24"",""0.043"""
"Spain,""2015"",""Men"",""25-29"",""0.071"""
"Spain,""2015"",""Men"",""30-34"",""0.066"""
"Spain,""2015"",""Men"",""35-39"",""0.076"""
"Spain,""2015"",""Men"",""40-44"",""0.11"""
"Spain,""2015"",""Men"",""45-49"",""0.172"""
"Spain,""2015"",""Men"",""50-54"",""0.181"""
"Spain,""2015"",""Men"",""55-59"",""0.185"""
"Spain,""2015"",""Men"",""60-64"",""0.313"""
"Spain,""2015"",""Men"",""65-69"",""0.279"""
"Spain,""2015"",""Men"",""70-74"",""0.326"""
"Spain,""2015"",""Men"",""75-79"",""0.389"""
"Spain,""2015"",""Men"",""80-84"",""0.489"""
"Spain,""2015"",""Men"",""85+"",""0.463"""
"Sweden,""2015"",""Women"",""16-19"",""0.068"""
"Sweden,""2015"",""Women"",""20-24"",""0.087"""
"Sweden,""2015"",""Women"",""25-29"",""0.04"""
"Sweden,""2015"",""Women"",""30-34"",""0.092"""
"Sweden,""2015"",""Women"",""35-39"",""0.083"""
"Sweden,""2015"",""Women"",""40-44"",""0.097"""
"Sweden,""2015"",""Women"",""45-49"",""0.086"""
"Sweden,""2015"",""Women"",""50-54"",""0.097"""
"Sweden,""2015"",""Women"",""55-59"",""0.145"""
"Sweden,""2015"",""Women"",""60-64"",""0.098"""
"Sweden,""2015"",""Women"",""65-69"",""0.092"""
"Sweden,""2015"",""Women"",""70-74"",""0.118"""
"Sweden,""2015"",""Women"",""75-79"",""0.148"""
"Sweden,""2015"",""Women"",""80-84"",""0.117"""
"Sweden,""2015"",""Women"",""85+"",""0.237"""
"Sweden,""2015"",""Men"",""16-19"",""0.047"""
"Sweden,""2015"",""Men"",""20-24"",""0.033"""
"Sweden,""2015"",""Men"",""25-29"",""0.035"""
"Sweden,""2015"",""Men"",""30-34"",""0.02"""
"Sweden,""2015"",""Men"",""35-39"",""0.033"""
"Sweden,""2015"",""Men"",""40-44"",""0.028"""
"Sweden,""2015"",""Men"",""45-49"",""0.043"""
"Sweden,""2015"",""Men"",""50-54"",""0.054"""
"Sweden,""2015"",""Men"",""55-59"",""0.065"""
"Sweden,""2015"",""Men"",""60-64"",""0.11"""
"Sweden,""2015"",""Men"",""65-69"",""0.07"""
"Sweden,""2015"",""Men"",""70-74"",""0.091"""
"Sweden,""2015"",""Men"",""75-79"",""0.102"""
"Sweden,""2015"",""Men"",""80-84"",""0.144"""
"Sweden,""2015"",""Men"",""85+"",""0.18"""
"United Kingdom,""2015"",""Women"",""16-19"",""0.071"""
"United Kingdom,""2015"",""Women"",""20-24"",""0.074"""
"United Kingdom,""2015"",""Women"",""25-29"",""0.072"""
"United Kingdom,""2015"",""Women"",""30-34"",""0.089"""
"United Kingdom,""2015"",""Women"",""35-39"",""0.079"""
"United Kingdom,""2015"",""Women"",""40-44"",""0.1"""
"United Kingdom,""2015"",""Women"",""45-49"",""0.121"""
"United Kingdom,""2015"",""Women"",""50-54"",""0.141"""
"United Kingdom,""2015"",""Women"",""55-59"",""0.156"""
"United Kingdom,""2015"",""Women"",""60-64"",""0.177"""
"United Kingdom,""2015"",""Women"",""65-69"",""0.208"""
"United Kingdom,""2015"",""Women"",""70-74"",""0.248"""
"United Kingdom,""2015"",""Women"",""75-79"",""0.268"""
"United Kingdom,""2015"",""Women"",""80-84"",""0.269"""
"United Kingdom,""2015"",""Women"",""85+"",""0.283"""
"United Kingdom,""2015"",""Men"",""16-19"",""0.065"""
"United Kingdom,""2015"",""Men"",""20-24"",""0.059"""
"United Kingdom,""2015"",""Men"",""25-29"",""0.061"""
"United Kingdom,""2015"",""Men"",""30-34"",""0.076"""
"United Kingdom,""2015"",""Men"",""35-39"",""0.09"""
"United Kingdom,""2015"",""Men"",""40-44"",""0.074"""
"United Kingdom,""2015"",""Men"",""45-49"",""0.089"""
"United Kingdom,""2015"",""Men"",""50-54"",""0.118"""
"United Kingdom,""2015"",""Men"",""55-59"",""0.114"""
"United Kingdom,""2015"",""Men"",""60-64"",""0.136"""
